year,postal-code,state,division,count-fatalities,source,population,per-capita,per-million
2013,MA,Massachusetts,New England,21,FE,6715158,3.1273E-06,3.1273
2013,MA,Massachusetts,New England,13,FE_NV,6715158,1.9359E-06,1.9359
2014,MA,Massachusetts,New England,5,MPV,6764864,7.3911E-07,0.7391
2014,MA,Massachusetts,New England,12,FE,6764864,1.7739E-06,1.7739
2014,MA,Massachusetts,New England,5,FE_NV,6764864,7.3911E-07,0.7391
2015,MA,Massachusetts,New England,9,WaPo,6797484,1.3240E-06,1.3240
2015,MA,Massachusetts,New England,10,Guardian,6797484,1.4711E-06,1.4711
2015,MA,Massachusetts,New England,10,MPV,6797484,1.4711E-06,1.4711
2015,MA,Massachusetts,New England,14,FE,6797484,2.0596E-06,2.0596
2015,MA,Massachusetts,New England,11,FE_NV,6797484,1.6182E-06,1.6182
2016,MA,Massachusetts,New England,12,WaPo,6827280,1.7577E-06,1.7577
2016,MA,Massachusetts,New England,14,Guardian,6827280,2.0506E-06,2.0506
2016,MA,Massachusetts,New England,13,MPV,6827280,1.9041E-06,1.9041
2016,MA,Massachusetts,New England,16,FE,6827280,2.3435E-06,2.3435
2016,MA,Massachusetts,New England,16,FE_NV,6827280,2.3435E-06,2.3435
2017,MA,Massachusetts,New England,3,WaPo,6863560,4.3709E-07,0.4371
2017,MA,Massachusetts,New England,5,MPV,6863560,7.2848E-07,0.7285
2017,MA,Massachusetts,New England,13,FE,6863560,1.8941E-06,1.8941
2017,MA,Massachusetts,New England,9,FE_NV,6863560,1.3113E-06,1.3113
2018,MA,Massachusetts,New England,3,WaPo,6885720,4.3568E-07,0.4357
2018,MA,Massachusetts,New England,4,MPV,6885720,5.8091E-07,0.5809
2018,MA,Massachusetts,New England,14,FE,6885720,2.0332E-06,2.0332
2018,MA,Massachusetts,New England,8,FE_NV,6885720,1.1618E-06,1.1618
2019,MA,Massachusetts,New England,5,WaPo,6894883,7.2518E-07,0.7252
2019,MA,Massachusetts,New England,5,MPV,6894883,7.2518E-07,0.7252
2019,MA,Massachusetts,New England,13,FE,6894883,1.8855E-06,1.8855
2019,MA,Massachusetts,New England,7,FE_NV,6894883,1.0152E-06,1.0152
2020,MA,Massachusetts,New England,6,WaPo,6893574,8.7038E-07,0.8704
2020,MA,Massachusetts,New England,5,MPV,6893574,7.2531E-07,0.7253
2020,MA,Massachusetts,New England,10,FE,6893574,1.4506E-06,1.4506
2020,MA,Massachusetts,New England,9,FE_NV,6893574,1.3056E-06,1.3056
2000,MD,Maryland,South Atlantic,20,FE,5311034,3.7657E-06,3.7657
2000,MD,Maryland,South Atlantic,17,FE_NV,5311034,3.2009E-06,3.2009
2001,MD,Maryland,South Atlantic,10,FE,5374691,1.8606E-06,1.8606
2001,MD,Maryland,South Atlantic,9,FE_NV,5374691,1.6745E-06,1.6745
2002,MD,Maryland,South Atlantic,8,FE,5440389,1.4705E-06,1.4705
2002,MD,Maryland,South Atlantic,5,FE_NV,5440389,9.1905E-07,0.9191
2003,MD,Maryland,South Atlantic,18,FE,5496269,3.2749E-06,3.2749
2003,MD,Maryland,South Atlantic,15,FE_NV,5496269,2.7291E-06,2.7291
2004,MD,Maryland,South Atlantic,19,FE,5546935,3.4253E-06,3.4253
2004,MD,Maryland,South Atlantic,17,FE_NV,5546935,3.0648E-06,3.0648
2005,MD,Maryland,South Atlantic,24,FE,5592379,4.2916E-06,4.2916
2005,MD,Maryland,South Atlantic,18,FE_NV,5592379,3.2187E-06,3.2187
2006,MD,Maryland,South Atlantic,28,FE,5627367,4.9757E-06,4.9757
2006,MD,Maryland,South Atlantic,25,FE_NV,5627367,4.4426E-06,4.4426
2007,MD,Maryland,South Atlantic,37,FE,5653408,6.5447E-06,6.5447
2007,MD,Maryland,South Atlantic,30,FE_NV,5653408,5.3065E-06,5.3065
2008,MD,Maryland,South Atlantic,23,FE,5684965,4.0458E-06,4.0458
2008,MD,Maryland,South Atlantic,23,FE_NV,5684965,4.0458E-06,4.0458
2009,MD,Maryland,South Atlantic,25,FE,5730388,4.3627E-06,4.3627
2009,MD,Maryland,South Atlantic,19,FE_NV,5730388,3.3157E-06,3.3157
2010,MD,Maryland,South Atlantic,16,FE,5788784,2.7640E-06,2.7640
2010,MD,Maryland,South Atlantic,12,FE_NV,5788784,2.0730E-06,2.0730
2011,MD,Maryland,South Atlantic,27,FE,5840241,4.6231E-06,4.6231
2011,MD,Maryland,South Atlantic,23,FE_NV,5840241,3.9382E-06,3.9382
2012,MD,Maryland,South Atlantic,32,FE,5888375,5.4344E-06,5.4344
2012,MD,Maryland,South Atlantic,25,FE_NV,5888375,4.2457E-06,4.2457
2013,MD,Maryland,South Atlantic,24,MPV,5925197,4.0505E-06,4.0505
2013,MD,Maryland,South Atlantic,40,FE,5925197,6.7508E-06,6.7508
2013,MD,Maryland,South Atlantic,28,FE_NV,5925197,4.7256E-06,4.7256
2014,MD,Maryland,South Atlantic,21,MPV,5960064,3.5235E-06,3.5235
2014,MD,Maryland,South Atlantic,31,FE,5960064,5.2013E-06,5.2013
2014,MD,Maryland,South Atlantic,23,FE_NV,5960064,3.8590E-06,3.8590
2015,MD,Maryland,South Atlantic,15,WaPo,5988528,2.5048E-06,2.5048
2015,MD,Maryland,South Atlantic,17,Guardian,5988528,2.8388E-06,2.8388
2015,MD,Maryland,South Atlantic,20,MPV,5988528,3.3397E-06,3.3397
2015,MD,Maryland,South Atlantic,24,FE,5988528,4.0077E-06,4.0077
2015,MD,Maryland,South Atlantic,20,FE_NV,5988528,3.3397E-06,3.3397
2016,MD,Maryland,South Atlantic,15,WaPo,6007014,2.4971E-06,2.4971
2016,MD,Maryland,South Atlantic,16,Guardian,6007014,2.6636E-06,2.6636
2016,MD,Maryland,South Atlantic,17,MPV,6007014,2.8300E-06,2.8300
2016,MD,Maryland,South Atlantic,25,FE,6007014,4.1618E-06,4.1618
2016,MD,Maryland,South Atlantic,19,FE_NV,6007014,3.1630E-06,3.1630
2017,MD,Maryland,South Atlantic,9,WaPo,6028186,1.4930E-06,1.4930
2017,MD,Maryland,South Atlantic,12,MPV,6028186,1.9906E-06,1.9906
2017,MD,Maryland,South Atlantic,28,FE,6028186,4.6448E-06,4.6448
2017,MD,Maryland,South Atlantic,16,FE_NV,6028186,2.6542E-06,2.6542
2018,MD,Maryland,South Atlantic,12,WaPo,6042153,1.9860E-06,1.9860
2018,MD,Maryland,South Atlantic,14,MPV,6042153,2.3171E-06,2.3171
2018,MD,Maryland,South Atlantic,25,FE,6042153,4.1376E-06,4.1376
2018,MD,Maryland,South Atlantic,22,FE_NV,6042153,3.6411E-06,3.6411
2019,MD,Maryland,South Atlantic,19,WaPo,6054954,3.1379E-06,3.1379
2019,MD,Maryland,South Atlantic,20,MPV,6054954,3.3031E-06,3.3031
2019,MD,Maryland,South Atlantic,25,FE,6054954,4.1289E-06,4.1289
2019,MD,Maryland,South Atlantic,20,FE_NV,6054954,3.3031E-06,3.3031
2020,MD,Maryland,South Atlantic,14,WaPo,6055802,2.3118E-06,2.3118
2020,MD,Maryland,South Atlantic,15,MPV,6055802,2.4770E-06,2.4770
2020,MD,Maryland,South Atlantic,37,FE,6055802,6.1098E-06,6.1098
2020,MD,Maryland,South Atlantic,22,FE_NV,6055802,3.6329E-06,3.6329
2000,ME,Maine,New England,3,FE,1277072,2.3491E-06,2.3491
2000,ME,Maine,New England,3,FE_NV,1277072,2.3491E-06,2.3491
2001,ME,Maine,New England,2,FE,1285692,1.5556E-06,1.5556
2001,ME,Maine,New England,1,FE_NV,1285692,7.7779E-07,0.7778
2002,ME,Maine,New England,3,FE,1295960,2.3149E-06,2.3149
2002,ME,Maine,New England,2,FE_NV,1295960,1.5433E-06,1.5433
2003,ME,Maine,New England,3,FE,1306513,2.2962E-06,2.2962
2003,ME,Maine,New England,2,FE_NV,1306513,1.5308E-06,1.5308
2004,ME,Maine,New England,0,FE,1313688,0.0000E+00,0.0000
2004,ME,Maine,New England,0,FE_NV,1313688,0.0000E+00,0.0000
2005,ME,Maine,New England,3,FE,1318787,2.2748E-06,2.2748
2005,ME,Maine,New England,1,FE_NV,1318787,7.5827E-07,0.7583
2006,ME,Maine,New England,2,FE,1323619,1.5110E-06,1.5110
2006,ME,Maine,New England,2,FE_NV,1323619,1.5110E-06,1.5110
2007,ME,Maine,New England,5,FE,1327040,3.7678E-06,3.7678
2007,ME,Maine,New England,5,FE_NV,1327040,3.7678E-06,3.7678
2008,ME,Maine,New England,5,FE,1330509,3.7580E-06,3.7580
2008,ME,Maine,New England,5,FE_NV,1330509,3.7580E-06,3.7580
2009,ME,Maine,New England,3,FE,1329590,2.2563E-06,2.2563
2009,ME,Maine,New England,2,FE_NV,1329590,1.5042E-06,1.5042
2010,ME,Maine,New England,3,FE,1327651,2.2596E-06,2.2596
2010,ME,Maine,New England,3,FE_NV,1327651,2.2596E-06,2.2596
2011,ME,Maine,New England,7,FE,1328473,5.2692E-06,5.2692
2011,ME,Maine,New England,6,FE_NV,1328473,4.5165E-06,4.5165
2012,ME,Maine,New England,4,FE,1328094,3.0118E-06,3.0118
2012,ME,Maine,New England,4,FE_NV,1328094,3.0118E-06,3.0118
2013,ME,Maine,New England,5,MPV,1328543,3.7635E-06,3.7635
2013,ME,Maine,New England,6,FE,1328543,4.5162E-06,4.5162
2013,ME,Maine,New England,5,FE_NV,1328543,3.7635E-06,3.7635
2014,ME,Maine,New England,6,MPV,1331217,4.5072E-06,4.5072
2014,ME,Maine,New England,8,FE,1331217,6.0095E-06,6.0095
2014,ME,Maine,New England,6,FE_NV,1331217,4.5072E-06,4.5072
2015,ME,Maine,New England,2,WaPo,1329098,1.5048E-06,1.5048
2015,ME,Maine,New England,2,Guardian,1329098,1.5048E-06,1.5048
2015,ME,Maine,New England,2,MPV,1329098,1.5048E-06,1.5048
2015,ME,Maine,New England,4,FE,1329098,3.0096E-06,3.0096
2015,ME,Maine,New England,2,FE_NV,1329098,1.5048E-06,1.5048
2016,ME,Maine,New England,2,WaPo,1332348,1.5011E-06,1.5011
2016,ME,Maine,New England,2,Guardian,1332348,1.5011E-06,1.5011
2016,ME,Maine,New England,2,MPV,1332348,1.5011E-06,1.5011
2016,ME,Maine,New England,4,FE,1332348,3.0022E-06,3.0022
2016,ME,Maine,New England,3,FE_NV,1332348,2.2517E-06,2.2517
2017,ME,Maine,New England,9,WaPo,1335743,6.7378E-06,6.7378
2017,ME,Maine,New England,10,MPV,1335743,7.4865E-06,7.4865
2017,ME,Maine,New England,13,FE,1335743,9.7324E-06,9.7324
2017,ME,Maine,New England,13,FE_NV,1335743,9.7324E-06,9.7324
2018,ME,Maine,New England,3,WaPo,1340123,2.2386E-06,2.2386
2018,ME,Maine,New England,3,MPV,1340123,2.2386E-06,2.2386
2018,ME,Maine,New England,7,FE,1340123,5.2234E-06,5.2234
2018,ME,Maine,New England,7,FE_NV,1340123,5.2234E-06,5.2234
2019,ME,Maine,New England,3,WaPo,1345770,2.2292E-06,2.2292
2019,ME,Maine,New England,3,MPV,1345770,2.2292E-06,2.2292
2019,ME,Maine,New England,7,FE,1345770,5.2015E-06,5.2015
2019,ME,Maine,New England,7,FE_NV,1345770,5.2015E-06,5.2015
2020,ME,Maine,New England,4,WaPo,1350141,2.9627E-06,2.9627
2020,ME,Maine,New England,3,MPV,1350141,2.2220E-06,2.2220
2020,ME,Maine,New England,7,FE,1350141,5.1846E-06,5.1846
2020,ME,Maine,New England,6,FE_NV,1350141,4.4440E-06,4.4440
2000,MI,Michigan,East North Central,31,FE,9952450,3.1148E-06,3.1148
2000,MI,Michigan,East North Central,22,FE_NV,9952450,2.2105E-06,2.2105
2001,MI,Michigan,East North Central,42,FE,9991120,4.2037E-06,4.2037
2001,MI,Michigan,East North Central,29,FE_NV,9991120,2.9026E-06,2.9026
2002,MI,Michigan,East North Central,33,FE,10015710,3.2948E-06,3.2948
2002,MI,Michigan,East North Central,23,FE_NV,10015710,2.2964E-06,2.2964
2003,MI,Michigan,East North Central,31,FE,10041152,3.0873E-06,3.0873
2003,MI,Michigan,East North Central,22,FE_NV,10041152,2.1910E-06,2.1910
2004,MI,Michigan,East North Central,37,FE,10055315,3.6796E-06,3.6796
2004,MI,Michigan,East North Central,26,FE_NV,10055315,2.5857E-06,2.5857
2005,MI,Michigan,East North Central,26,FE,10051137,2.5868E-06,2.5868
2005,MI,Michigan,East North Central,17,FE_NV,10051137,1.6914E-06,1.6914
2006,MI,Michigan,East North Central,47,FE,10036081,4.6831E-06,4.6831
2006,MI,Michigan,East North Central,32,FE_NV,10036081,3.1885E-06,3.1885
2007,MI,Michigan,East North Central,45,FE,10001284,4.4994E-06,4.4994
2007,MI,Michigan,East North Central,24,FE_NV,10001284,2.3997E-06,2.3997
2008,MI,Michigan,East North Central,42,FE,9946889,4.2224E-06,4.2224
2008,MI,Michigan,East North Central,28,FE_NV,9946889,2.8150E-06,2.8150
2009,MI,Michigan,East North Central,47,FE,9901591,4.7467E-06,4.7467
2009,MI,Michigan,East North Central,27,FE_NV,9901591,2.7268E-06,2.7268
2010,MI,Michigan,East North Central,48,FE,9877597,4.8595E-06,4.8595
2010,MI,Michigan,East North Central,26,FE_NV,9877597,2.6322E-06,2.6322
2011,MI,Michigan,East North Central,43,FE,9883053,4.3509E-06,4.3509
2011,MI,Michigan,East North Central,32,FE_NV,9883053,3.2379E-06,3.2379
2012,MI,Michigan,East North Central,37,FE,9898289,3.7380E-06,3.7380
2012,MI,Michigan,East North Central,26,FE_NV,9898289,2.6267E-06,2.6267
2013,MI,Michigan,East North Central,16,MPV,9914802,1.6137E-06,1.6137
2013,MI,Michigan,East North Central,45,FE,9914802,4.5387E-06,4.5387
2013,MI,Michigan,East North Central,23,FE_NV,9914802,2.3198E-06,2.3198
2014,MI,Michigan,East North Central,20,MPV,9932033,2.0137E-06,2.0137
2014,MI,Michigan,East North Central,53,FE,9932033,5.3363E-06,5.3363
2014,MI,Michigan,East North Central,24,FE_NV,9932033,2.4164E-06,2.4164
2015,MI,Michigan,East North Central,16,WaPo,9934483,1.6106E-06,1.6106
2015,MI,Michigan,East North Central,20,Guardian,9934483,2.0132E-06,2.0132
2015,MI,Michigan,East North Central,18,MPV,9934483,1.8119E-06,1.8119
2015,MI,Michigan,East North Central,44,FE,9934483,4.4290E-06,4.4290
2015,MI,Michigan,East North Central,22,FE_NV,9934483,2.2145E-06,2.2145
2016,MI,Michigan,East North Central,12,WaPo,9954117,1.2055E-06,1.2055
2016,MI,Michigan,East North Central,16,Guardian,9954117,1.6074E-06,1.6074
2016,MI,Michigan,East North Central,17,MPV,9954117,1.7078E-06,1.7078
2016,MI,Michigan,East North Central,42,FE,9954117,4.2194E-06,4.2194
2016,MI,Michigan,East North Central,26,FE_NV,9954117,2.6120E-06,2.6120
2017,MI,Michigan,East North Central,14,WaPo,9976752,1.4033E-06,1.4033
2017,MI,Michigan,East North Central,16,MPV,9976752,1.6037E-06,1.6037
2017,MI,Michigan,East North Central,42,FE,9976752,4.2098E-06,4.2098
2017,MI,Michigan,East North Central,17,FE_NV,9976752,1.7040E-06,1.7040
2018,MI,Michigan,East North Central,21,WaPo,9987286,2.1027E-06,2.1027
2018,MI,Michigan,East North Central,22,MPV,9987286,2.2028E-06,2.2028
2018,MI,Michigan,East North Central,53,FE,9987286,5.3067E-06,5.3067
2018,MI,Michigan,East North Central,34,FE_NV,9987286,3.4043E-06,3.4043
2019,MI,Michigan,East North Central,13,WaPo,9984795,1.3020E-06,1.3020
2019,MI,Michigan,East North Central,13,MPV,9984795,1.3020E-06,1.3020
2019,MI,Michigan,East North Central,35,FE,9984795,3.5053E-06,3.5053
2019,MI,Michigan,East North Central,23,FE_NV,9984795,2.3035E-06,2.3035
2020,MI,Michigan,East North Central,16,WaPo,9966555,1.6054E-06,1.6054
2020,MI,Michigan,East North Central,14,MPV,9966555,1.4047E-06,1.4047
2020,MI,Michigan,East North Central,34,FE,9966555,3.4114E-06,3.4114
2020,MI,Michigan,East North Central,27,FE_NV,9966555,2.7091E-06,2.7091
2000,MN,Minnesota,West North Central,13,FE,4933692,2.6349E-06,2.6349
2000,MN,Minnesota,West North Central,7,FE_NV,4933692,1.4188E-06,1.4188
2001,MN,Minnesota,West North Central,10,FE,4982796,2.0069E-06,2.0069
2001,MN,Minnesota,West North Central,9,FE_NV,4982796,1.8062E-06,1.8062
2002,MN,Minnesota,West North Central,15,FE,5018935,2.9887E-06,2.9887
2002,MN,Minnesota,West North Central,9,FE_NV,5018935,1.7932E-06,1.7932
2003,MN,Minnesota,West North Central,18,FE,5053572,3.5618E-06,3.5618
2003,MN,Minnesota,West North Central,9,FE_NV,5053572,1.7809E-06,1.7809
2004,MN,Minnesota,West North Central,11,FE,5087713,2.1621E-06,2.1621
2004,MN,Minnesota,West North Central,10,FE_NV,5087713,1.9655E-06,1.9655
2005,MN,Minnesota,West North Central,13,FE,5119598,2.5393E-06,2.5393
2005,MN,Minnesota,West North Central,5,FE_NV,5119598,9.7664E-07,0.9766
2006,MN,Minnesota,West North Central,11,FE,5163555,2.1303E-06,2.1303
2006,MN,Minnesota,West North Central,7,FE_NV,5163555,1.3557E-06,1.3557
2007,MN,Minnesota,West North Central,10,FE,5207203,1.9204E-06,1.9204
2007,MN,Minnesota,West North Central,9,FE_NV,5207203,1.7284E-06,1.7284
2008,MN,Minnesota,West North Central,14,FE,5247018,2.6682E-06,2.6682
2008,MN,Minnesota,West North Central,8,FE_NV,5247018,1.5247E-06,1.5247
2009,MN,Minnesota,West North Central,16,FE,5281203,3.0296E-06,3.0296
2009,MN,Minnesota,West North Central,13,FE_NV,5281203,2.4616E-06,2.4616
2010,MN,Minnesota,West North Central,15,FE,5310934,2.8244E-06,2.8244
2010,MN,Minnesota,West North Central,12,FE_NV,5310934,2.2595E-06,2.2595
2011,MN,Minnesota,West North Central,11,FE,5346620,2.0574E-06,2.0574
2011,MN,Minnesota,West North Central,8,FE_NV,5346620,1.4963E-06,1.4963
2012,MN,Minnesota,West North Central,11,FE,5377500,2.0456E-06,2.0456
2012,MN,Minnesota,West North Central,11,FE_NV,5377500,2.0456E-06,2.0456
2013,MN,Minnesota,West North Central,11,MPV,5414722,2.0315E-06,2.0315
2013,MN,Minnesota,West North Central,17,FE,5414722,3.1396E-06,3.1396
2013,MN,Minnesota,West North Central,11,FE_NV,5414722,2.0315E-06,2.0315
2014,MN,Minnesota,West North Central,10,MPV,5452665,1.8340E-06,1.8340
2014,MN,Minnesota,West North Central,17,FE,5452665,3.1177E-06,3.1177
2014,MN,Minnesota,West North Central,9,FE_NV,5452665,1.6506E-06,1.6506
2015,MN,Minnesota,West North Central,12,WaPo,5484002,2.1882E-06,2.1882
2015,MN,Minnesota,West North Central,13,Guardian,5484002,2.3705E-06,2.3705
2015,MN,Minnesota,West North Central,14,MPV,5484002,2.5529E-06,2.5529
2015,MN,Minnesota,West North Central,14,FE,5484002,2.5529E-06,2.5529
2015,MN,Minnesota,West North Central,14,FE_NV,5484002,2.5529E-06,2.5529
2016,MN,Minnesota,West North Central,14,WaPo,5525360,2.5338E-06,2.5338
2016,MN,Minnesota,West North Central,14,Guardian,5525360,2.5338E-06,2.5338
2016,MN,Minnesota,West North Central,14,MPV,5525360,2.5338E-06,2.5338
2016,MN,Minnesota,West North Central,23,FE,5525360,4.1626E-06,4.1626
2016,MN,Minnesota,West North Central,18,FE_NV,5525360,3.2577E-06,3.2577
2017,MN,Minnesota,West North Central,9,WaPo,5569283,1.6160E-06,1.6160
2017,MN,Minnesota,West North Central,10,MPV,5569283,1.7956E-06,1.7956
2017,MN,Minnesota,West North Central,23,FE,5569283,4.1298E-06,4.1298
2017,MN,Minnesota,West North Central,17,FE_NV,5569283,3.0525E-06,3.0525
2018,MN,Minnesota,West North Central,12,WaPo,5608762,2.1395E-06,2.1395
2018,MN,Minnesota,West North Central,12,MPV,5608762,2.1395E-06,2.1395
2018,MN,Minnesota,West North Central,21,FE,5608762,3.7441E-06,3.7441
2018,MN,Minnesota,West North Central,14,FE_NV,5608762,2.4961E-06,2.4961
2019,MN,Minnesota,West North Central,11,WaPo,5640053,1.9503E-06,1.9503
2019,MN,Minnesota,West North Central,13,MPV,5640053,2.3049E-06,2.3049
2019,MN,Minnesota,West North Central,23,FE,5640053,4.0780E-06,4.0780
2019,MN,Minnesota,West North Central,19,FE_NV,5640053,3.3688E-06,3.3688
2020,MN,Minnesota,West North Central,8,WaPo,5657342,1.4141E-06,1.4141
2020,MN,Minnesota,West North Central,9,MPV,5657342,1.5909E-06,1.5909
2020,MN,Minnesota,West North Central,27,FE,5657342,4.7726E-06,4.7726
2020,MN,Minnesota,West North Central,18,FE_NV,5657342,3.1817E-06,3.1817
2000,MO,Missouri,West North Central,38,FE,5607285,6.7769E-06,6.7769
2000,MO,Missouri,West North Central,27,FE_NV,5607285,4.8152E-06,4.8152
2001,MO,Missouri,West North Central,38,FE,5641142,6.7362E-06,6.7362
2001,MO,Missouri,West North Central,25,FE_NV,5641142,4.4317E-06,4.4317
2002,MO,Missouri,West North Central,28,FE,5674825,4.9341E-06,4.9341
2002,MO,Missouri,West North Central,14,FE_NV,5674825,2.4670E-06,2.4670
2003,MO,Missouri,West North Central,35,FE,5709403,6.1302E-06,6.1302
2003,MO,Missouri,West North Central,23,FE_NV,5709403,4.0284E-06,4.0284
2004,MO,Missouri,West North Central,27,FE,5747741,4.6975E-06,4.6975
2004,MO,Missouri,West North Central,22,FE_NV,5747741,3.8276E-06,3.8276
2005,MO,Missouri,West North Central,30,FE,5790300,5.1811E-06,5.1811
2005,MO,Missouri,West North Central,23,FE_NV,5790300,3.9722E-06,3.9722
2006,MO,Missouri,West North Central,48,FE,5842704,8.2154E-06,8.2154
2006,MO,Missouri,West North Central,29,FE_NV,5842704,4.9635E-06,4.9635
2007,MO,Missouri,West North Central,47,FE,5887612,7.9829E-06,7.9829
2007,MO,Missouri,West North Central,30,FE_NV,5887612,5.0954E-06,5.0954
2008,MO,Missouri,West North Central,45,FE,5923916,7.5963E-06,7.5963
2008,MO,Missouri,West North Central,28,FE_NV,5923916,4.7266E-06,4.7266
2009,MO,Missouri,West North Central,44,FE,5961088,7.3812E-06,7.3812
2009,MO,Missouri,West North Central,28,FE_NV,5961088,4.6971E-06,4.6971
2010,MO,Missouri,West North Central,29,FE,5996089,4.8365E-06,4.8365
2010,MO,Missouri,West North Central,25,FE_NV,5996089,4.1694E-06,4.1694
2011,MO,Missouri,West North Central,39,FE,6011182,6.4879E-06,6.4879
2011,MO,Missouri,West North Central,35,FE_NV,6011182,5.8225E-06,5.8225
2012,MO,Missouri,West North Central,42,FE,6026027,6.9698E-06,6.9698
2012,MO,Missouri,West North Central,25,FE_NV,6026027,4.1487E-06,4.1487
2013,MO,Missouri,West North Central,30,MPV,6042989,4.9644E-06,4.9644
2013,MO,Missouri,West North Central,42,FE,6042989,6.9502E-06,6.9502
2013,MO,Missouri,West North Central,38,FE_NV,6042989,6.2883E-06,6.2883
2014,MO,Missouri,West North Central,26,MPV,6059130,4.2910E-06,4.2910
2014,MO,Missouri,West North Central,51,FE,6059130,8.4170E-06,8.4170
2014,MO,Missouri,West North Central,37,FE_NV,6059130,6.1065E-06,6.1065
2015,MO,Missouri,West North Central,21,WaPo,6075411,3.4566E-06,3.4566
2015,MO,Missouri,West North Central,21,Guardian,6075411,3.4566E-06,3.4566
2015,MO,Missouri,West North Central,22,MPV,6075411,3.6212E-06,3.6212
2015,MO,Missouri,West North Central,39,FE,6075411,6.4193E-06,6.4193
2015,MO,Missouri,West North Central,30,FE_NV,6075411,4.9379E-06,4.9379
2016,MO,Missouri,West North Central,21,WaPo,6091384,3.4475E-06,3.4475
2016,MO,Missouri,West North Central,23,Guardian,6091384,3.7758E-06,3.7758
2016,MO,Missouri,West North Central,23,MPV,6091384,3.7758E-06,3.7758
2016,MO,Missouri,West North Central,41,FE,6091384,6.7308E-06,6.7308
2016,MO,Missouri,West North Central,34,FE_NV,6091384,5.5817E-06,5.5817
2017,MO,Missouri,West North Central,31,WaPo,6111382,5.0725E-06,5.0725
2017,MO,Missouri,West North Central,35,MPV,6111382,5.7270E-06,5.7270
2017,MO,Missouri,West North Central,55,FE,6111382,8.9996E-06,8.9996
2017,MO,Missouri,West North Central,48,FE_NV,6111382,7.8542E-06,7.8542
